-15.732,-0.425964
-15.7224,-0.42554
-15.7129,-0.425116
-15.7033,-0.424692
-15.6938,-0.424268
-15.6843,-0.423845
-15.6747,-0.423421
-15.6652,-0.422998
-15.6556,-0.422576
-15.6461,-0.422153
-15.6365,-0.421731
-15.627,-0.421308
-15.6174,-0.420886
-15.6079,-0.420465
-15.5984,-0.420043
-15.5888,-0.419622
-15.5793,-0.4192
-15.5697,-0.418779
-15.5602,-0.418359
-15.5506,-0.417938
-15.5411,-0.417518
-15.5316,-0.417098
-15.522,-0.416678
-15.5125,-0.416258
-15.5029,-0.415838
-15.4934,-0.415419
-15.4838,-0.415
-15.4743,-0.414581
-15.4648,-0.414162
-15.4552,-0.413744
-15.4457,-0.413326
-15.4361,-0.412907
-15.4266,-0.41249
-15.417,-0.412072
-15.4075,-0.411654
-15.398,-0.411237
-15.3884,-0.41082
-15.3789,-0.410403
-15.3693,-0.409987
-15.3598,-0.40957
-15.3503,-0.409154
-15.3407,-0.408738
-15.3312,-0.408322
-15.3216,-0.407906
-15.3121,-0.407491
-15.3026,-0.407076
-15.293,-0.406661
-15.2835,-0.406246
-15.274,-0.405831
-15.2644,-0.405417
-15.2549,-0.405003
-15.2453,-0.404589
-15.2358,-0.404175
-15.2263,-0.403761
-15.2167,-0.403348
-15.2072,-0.402935
-15.1976,-0.402522
-15.1881,-0.402109
-15.1786,-0.401697
-15.169,-0.401284
-15.1595,-0.400872
-15.15,-0.40046
-15.1404,-0.400049
-15.1309,-0.399637
-15.1213,-0.399226
-15.1118,-0.398815
-15.1023,-0.398404
-15.0927,-0.397993
-15.0832,-0.397583
-15.0737,-0.397172
-15.0641,-0.396762
-15.0546,-0.396352
-15.0451,-0.395943
-15.0355,-0.395533
-15.026,-0.395124
-15.0165,-0.394715
-15.0069,-0.394306
-14.9974,-0.393898
-14.9878,-0.393489
-14.9783,-0.393081
-14.9688,-0.392673
-14.9592,-0.392265
-14.9497,-0.391858
-14.9402,-0.39145
-14.9306,-0.391043
-14.9211,-0.390636
-14.9116,-0.390229
-14.902,-0.389823
-14.8925,-0.389416
-14.883,-0.38901
-14.8734,-0.388604
-14.8639,-0.388198
-14.8544,-0.387793
-14.8448,-0.387387
-14.8353,-0.386982
-14.8258,-0.386577
-14.8162,-0.386173
-14.8067,-0.385768
-14.7972,-0.385364
-14.7877,-0.38496
-14.7781,-0.384556
-14.7686,-0.384152
-14.7591,-0.383749
-14.7495,-0.383345
-14.74,-0.382942
-14.7305,-0.382539
-14.7209,-0.382137
-14.7114,-0.381734
-14.7019,-0.381332
-14.6923,-0.38093
-14.6828,-0.380528
-14.6733,-0.380126
-14.6638,-0.379725
-14.6542,-0.379324
-14.6447,-0.378923
-14.6352,-0.378522
-14.6256,-0.378121
-14.6161,-0.377721
-14.6066,-0.37732
-14.597,-0.37692
-14.5875,-0.376521
-14.578,-0.376121
-14.5685,-0.375722
-14.5589,-0.375322
-14.5494,-0.374923
-14.5399,-0.374525
-14.5303,-0.374126
-14.5208,-0.373728
-14.5113,-0.37333
-14.5018,-0.372932
-14.4922,-0.372534
-14.4827,-0.372136
-14.4732,-0.371739
-14.4637,-0.371342
-14.4541,-0.370945
-14.4446,-0.370548
-14.4351,-0.370152
-14.4255,-0.369755
-14.416,-0.369359
-14.4065,-0.368963
-14.397,-0.368568
-14.3874,-0.368172
-14.3779,-0.367777
-14.3684,-0.367382
-14.3589,-0.366987
-14.3493,-0.366592
-14.3398,-0.366198
-14.3303,-0.365803
-14.3208,-0.365409
-14.3112,-0.365015
-14.3017,-0.364622
-14.2922,-0.364228
-14.2827,-0.363835
-14.2731,-0.363442
-14.2636,-0.363049
-14.2541,-0.362656
-14.2446,-0.362264
-14.235,-0.361872
-14.2255,-0.36148
-14.216,-0.361088
-14.2065,-0.360696
-14.1969,-0.360305
-14.1874,-0.359914
-14.1779,-0.359523
-14.1684,-0.359132
-14.1589,-0.358741
-14.1493,-0.358351
-14.1398,-0.357961
-14.1303,-0.357571
-14.1208,-0.357181
-14.1112,-0.356791
-14.1017,-0.356402
-14.0922,-0.356013
-14.0827,-0.355624
-14.0732,-0.355235
-14.0636,-0.354847
-14.0541,-0.354458
-14.0446,-0.35407
-14.0351,-0.353682
-14.0255,-0.353295
-14.016,-0.352907
-14.0065,-0.35252
-13.997,-0.352133
-13.9875,-0.351746
-13.9779,-0.351359
-13.9684,-0.350972
-13.9589,-0.350586
-13.9494,-0.3502
-13.9399,-0.349814
-13.9303,-0.349429
-13.9208,-0.349043
-13.9113,-0.348658
-13.9018,-0.348273
-13.8923,-0.347888
-13.8827,-0.347503
-13.8732,-0.347119
-13.8637,-0.346735
-13.8542,-0.34635
-13.8447,-0.345967
-13.8352,-0.345583
-13.8256,-0.3452
-13.8161,-0.344816
-13.8066,-0.344433
-13.7971,-0.34405
-13.7876,-0.343668
-13.778,-0.343285
-13.7685,-0.342903
-13.759,-0.342521
-13.7495,-0.342139
-13.74,-0.341758
-13.7305,-0.341376
-13.7209,-0.340995
-13.7114,-0.340614
-13.7019,-0.340234
-13.6924,-0.339853
-13.6829,-0.339473
-13.6734,-0.339092
-13.6638,-0.338712
-13.6543,-0.338333
-13.6448,-0.337953
-13.6353,-0.337574
-13.6258,-0.337195
-13.6163,-0.336816
-13.6067,-0.336437
-13.5972,-0.336058
-13.5877,-0.33568
-13.5782,-0.335302
-13.5687,-0.334924
-13.5592,-0.334546
-13.5497,-0.334169
-13.5401,-0.333792
-13.5306,-0.333415
-13.5211,-0.333038
-13.5116,-0.332661
-13.5021,-0.332284
-13.4926,-0.331908
-13.4831,-0.331532
-13.4735,-0.331156
-13.464,-0.330781
-13.4545,-0.330405
-13.445,-0.33003
-13.4355,-0.329655
-13.426,-0.32928
-13.4165,-0.328905
-13.407,-0.328531
-13.3974,-0.328157
-13.3879,-0.327783
-13.3784,-0.327409
-13.3689,-0.327035
-13.3594,-0.326662
-13.3499,-0.326288
-13.3404,-0.325915
-13.3309,-0.325543
-13.3213,-0.32517
-13.3118,-0.324798
-13.3023,-0.324425
-13.2928,-0.324053
-13.2833,-0.323682
-13.2738,-0.32331
-13.2643,-0.322939
-13.2548,-0.322567
-13.2453,-0.322196
-13.2357,-0.321826
-13.2262,-0.321455
-13.2167,-0.321085
-13.2072,-0.320715
-13.1977,-0.320345
-13.1882,-0.319975
-13.1787,-0.319605
-13.1692,-0.319236
-13.1597,-0.318867
-13.1502,-0.318498
-13.1406,-0.318129
-13.1311,-0.317761
-13.1216,-0.317392
-13.1121,-0.317024
-13.1026,-0.316656
-13.0931,-0.316288
-13.0836,-0.315921
-13.0741,-0.315554
-13.0646,-0.315187
-13.0551,-0.31482
-13.0456,-0.314453
-13.036,-0.314086
-13.0265,-0.31372
-13.017,-0.313354
-13.0075,-0.312988
-12.998,-0.312623
-12.9885,-0.312257
-12.979,-0.311892
-12.9695,-0.311527
-12.96,-0.311162
-12.9505,-0.310797
-12.941,-0.310433
-12.9315,-0.310068
-12.922,-0.309704
-12.9125,-0.309341
-12.9029,-0.308977
-12.8934,-0.308613
-12.8839,-0.30825
-12.8744,-0.307887
-12.8649,-0.307524
-12.8554,-0.307162
-12.8459,-0.306799
-12.8364,-0.306437
-12.8269,-0.306075
-12.8174,-0.305713
-12.8079,-0.305352
-12.7984,-0.30499
-12.7889,-0.304629
-12.7794,-0.304268
-12.7699,-0.303907
-12.7604,-0.303547
-12.7509,-0.303186
-12.7414,-0.302826
-12.7319,-0.302466
-12.7224,-0.302106
-12.7128,-0.301747
-12.7033,-0.301387
-12.6938,-0.301028
-12.6843,-0.300669
-12.6748,-0.300311
-12.6653,-0.299952
-12.6558,-0.299594
-12.6463,-0.299235
-12.6368,-0.298878
-12.6273,-0.29852
-12.6178,-0.298162
-12.6083,-0.297805
-12.5988,-0.297448
-12.5893,-0.297091
-12.5798,-0.296734
-12.5703,-0.296378
-12.5608,-0.296021
-12.5513,-0.295665
-12.5418,-0.295309
-12.5323,-0.294954
-12.5228,-0.294598
-12.5133,-0.294243
-12.5038,-0.293888
-12.4943,-0.293533
-12.4848,-0.293178
-12.4753,-0.292824
-12.4658,-0.292469
-12.4563,-0.292115
-12.4468,-0.291761
-12.4373,-0.291408
-12.4278,-0.291054
-12.4183,-0.290701
-12.4088,-0.290348
-12.3993,-0.289995
-12.3898,-0.289642
-12.3803,-0.28929
-12.3708,-0.288938
-12.3613,-0.288586
-12.3518,-0.288234
-12.3423,-0.287882
-12.3328,-0.287531
-12.3233,-0.287179
-12.3138,-0.286828
-12.3043,-0.286478
-12.2948,-0.286127
-12.2853,-0.285777
-12.2758,-0.285426
-12.2663,-0.285076
-12.2568,-0.284726
-12.2473,-0.284377
-12.2378,-0.284027
-12.2283,-0.283678
-12.2188,-0.283329
-12.2093,-0.28298
-12.1998,-0.282632
-12.1903,-0.282283
-12.1808,-0.281935
-12.1713,-0.281587
-12.1618,-0.28124
-12.1523,-0.280892
-12.1428,-0.280545
-12.1333,-0.280197
-12.1238,-0.27985
-12.1143,-0.279504
-12.1048,-0.279157
-12.0953,-0.278811
-12.0858,-0.278465
-12.0763,-0.278119
-12.0668,-0.277773
-12.0574,-0.277427
-12.0479,-0.277082
-12.0384,-0.276737
-12.0289,-0.276392
-12.0194,-0.276047
-12.0099,-0.275703
-12.0004,-0.275358
-11.9909,-0.275014
-11.9814,-0.27467
-11.9719,-0.274327
-11.9624,-0.273983
-11.9529,-0.27364
-11.9434,-0.273297
-11.9339,-0.272954
-11.9244,-0.272611
-11.9149,-0.272268
-11.9054,-0.271926
-11.8959,-0.271584
-11.8864,-0.271242
-11.8769,-0.2709
-11.8675,-0.270559
-11.858,-0.270218
-11.8485,-0.269877
-11.839,-0.269536
-11.8295,-0.269195
-11.82,-0.268855
-11.8105,-0.268514
-11.801,-0.268174
-11.7915,-0.267834
-11.782,-0.267495
-11.7725,-0.267155
-11.763,-0.266816
-11.7535,-0.266477
-11.744,-0.266138
-11.7345,-0.265799
-11.7251,-0.265461
-11.7156,-0.265123
-11.7061,-0.264785
-11.6966,-0.264447
-11.6871,-0.264109
-11.6776,-0.263772
-11.6681,-0.263435
-11.6586,-0.263097
-11.6491,-0.262761
-11.6396,-0.262424
-11.6301,-0.262088
-11.6206,-0.261751
-11.6112,-0.261415
-11.6017,-0.26108
-11.5922,-0.260744
-11.5827,-0.260409
-11.5732,-0.260073
-11.5637,-0.259738
-11.5542,-0.259404
-11.5447,-0.259069
-11.5352,-0.258735
-11.5257,-0.2584
-11.5163,-0.258066
-11.5068,-0.257733
-11.4973,-0.257399
-11.4878,-0.257066
-11.4783,-0.256732
-11.4688,-0.256399
-11.4593,-0.256067
-11.4498,-0.255734
-11.4403,-0.255402
-11.4308,-0.25507
-11.4214,-0.254738
-11.4119,-0.254406
-11.4024,-0.254074
-11.3929,-0.253743
-11.3834,-0.253412
-11.3739,-0.253081
-11.3644,-0.25275
-11.3549,-0.25242
-11.3455,-0.252089
-11.336,-0.251759
-11.3265,-0.251429
-11.317,-0.251099
-11.3075,-0.25077
-11.298,-0.25044
-11.2885,-0.250111
-11.279,-0.249782
-11.2696,-0.249454
-11.2601,-0.249125
-11.2506,-0.248797
-11.2411,-0.248469
-11.2316,-0.248141
-11.2221,-0.247813
-11.2126,-0.247486
-11.2031,-0.247158
-11.1937,-0.246831
-11.1842,-0.246504
-11.1747,-0.246178
-11.1652,-0.245851
-11.1557,-0.245525
-11.1462,-0.245199
-11.1367,-0.244873
-11.1273,-0.244547
-11.1178,-0.244222
-11.1083,-0.243896
-11.0988,-0.243571
-11.0893,-0.243246
-11.0798,-0.242922
-11.0703,-0.242597
-11.0609,-0.242273
-11.0514,-0.241949
-11.0419,-0.241625
-11.0324,-0.241301
-11.0229,-0.240978
-11.0134,-0.240655
-11.004,-0.240332
-10.9945,-0.240009
-10.985,-0.239686
-10.9755,-0.239364
-10.966,-0.239041
-10.9565,-0.238719
-10.9471,-0.238397
-10.9376,-0.238076
-10.9281,-0.237754
-10.9186,-0.237433
-10.9091,-0.237112
-10.8996,-0.236791
-10.8902,-0.236471
-10.8807,-0.23615
-10.8712,-0.23583
-10.8617,-0.23551
-10.8522,-0.23519
-10.8427,-0.234871
-10.8333,-0.234551
-10.8238,-0.234232
-10.8143,-0.233913
-10.8048,-0.233594
-10.7953,-0.233275
-10.7858,-0.232957
-10.7764,-0.232639
-10.7669,-0.232321
-10.7574,-0.232003
-10.7479,-0.231685
-10.7384,-0.231368
-10.729,-0.231051
-10.7195,-0.230734
-10.71,-0.230417
-10.7005,-0.2301
-10.691,-0.229784
-10.6815,-0.229468
-10.6721,-0.229152
-10.6626,-0.228836
-10.6531,-0.22852
-10.6436,-0.228205
-10.6341,-0.22789
-10.6247,-0.227575
-10.6152,-0.22726
-10.6057,-0.226946
-10.5962,-0.226631
-10.5867,-0.226317
-10.5773,-0.226003
-10.5678,-0.225689
-10.5583,-0.225376
-10.5488,-0.225062
-10.5393,-0.224749
-10.5299,-0.224436
-10.5204,-0.224124
-10.5109,-0.223811
-10.5014,-0.223499
-10.492,-0.223187
-10.4825,-0.222875
-10.473,-0.222563
-10.4635,-0.222251
-10.454,-0.22194
-10.4446,-0.221629
-10.4351,-0.221318
-10.4256,-0.221007
-10.4161,-0.220697
-10.4066,-0.220386
-10.3972,-0.220076
-10.3877,-0.219766
-10.3782,-0.219457
-10.3687,-0.219147
-10.3593,-0.218838
-10.3498,-0.218529
-10.3403,-0.21822
-10.3308,-0.217911
-10.3213,-0.217602
-10.3119,-0.217294
-10.3024,-0.216986
-10.2929,-0.216678
-10.2834,-0.21637
-10.274,-0.216063
-10.2645,-0.215756
-10.255,-0.215448
-10.2455,-0.215142
-10.2361,-0.214835
-10.2266,-0.214528
-10.2171,-0.214222
-10.2076,-0.213916
-10.1981,-0.21361
-10.1887,-0.213304
-10.1792,-0.212999
-10.1697,-0.212694
-10.1602,-0.212389
-10.1508,-0.212084
-10.1413,-0.211779
-10.1318,-0.211474
-10.1223,-0.21117
-10.1129,-0.210866
-10.1034,-0.210562
-10.0939,-0.210259
-10.0844,-0.209955
-10.075,-0.209652
-10.0655,-0.209349
-10.056,-0.209046
-10.0465,-0.208743
-10.0371,-0.208441
-10.0276,-0.208139
-10.0181,-0.207836
-10.0086,-0.207535
-9.99917,-0.207233
-9.9897,-0.206931
-9.98023,-0.20663
-9.97075,-0.206329
-9.96128,-0.206028
-9.95181,-0.205728
-9.94233,-0.205427
-9.93286,-0.205127
-9.92339,-0.204827
-9.91391,-0.204527
-9.90444,-0.204227
-9.89497,-0.203928
-9.88549,-0.203629
-9.87602,-0.20333
-9.86655,-0.203031
-9.85707,-0.202732
-9.8476,-0.202434
-9.83813,-0.202136
-9.82866,-0.201838
-9.81918,-0.20154
-9.80971,-0.201242
-9.80024,-0.200945
-9.79077,-0.200647
-9.7813,-0.20035
-9.77182,-0.200054
-9.76235,-0.199757
-9.75288,-0.199461
-9.74341,-0.199164
-9.73394,-0.198868
-9.72447,-0.198573
-9.71499,-0.198277
-9.70552,-0.197982
-9.69605,-0.197686
-9.68658,-0.197391
-9.67711,-0.197097
-9.66764,-0.196802
-9.65817,-0.196507
-9.6487,-0.196213
-9.63923,-0.195919
-9.62976,-0.195625
-9.62029,-0.195332
-9.61082,-0.195038
-9.60134,-0.194745
-9.59187,-0.194452
-9.5824,-0.19416
-9.57293,-0.193867
-9.56346,-0.193575
-9.55399,-0.193282
-9.54453,-0.19299
-9.53506,-0.192699
-9.52559,-0.192407
-9.51612,-0.192116
-9.50665,-0.191824
-9.49718,-0.191533
-9.48771,-0.191243
-9.47824,-0.190952
-9.46877,-0.190662
-9.4593,-0.190372
-9.44983,-0.190082
-9.44036,-0.189792
-9.43089,-0.189502
-9.42143,-0.189213
-9.41196,-0.188924
-9.40249,-0.188635
-9.39302,-0.188346
-9.38355,-0.188057
-9.37408,-0.187769
-9.36462,-0.187481
-9.35515,-0.187193
-9.34568,-0.186905
-9.33621,-0.186618
-9.32674,-0.18633
-9.31728,-0.186043
-9.30781,-0.185756
-9.29834,-0.185469
-9.28887,-0.185183
-9.27941,-0.184896
-9.26994,-0.18461
-9.26047,-0.184324
-9.251,-0.184039
-9.24154,-0.183753
-9.23207,-0.183468
-9.2226,-0.183182
-9.21314,-0.182898
-9.20367,-0.182613
-9.1942,-0.182328
-9.18474,-0.182044
-9.17527,-0.18176
-9.1658,-0.181476
-9.15634,-0.181192
-9.14687,-0.180909
-9.13741,-0.180625
-9.12794,-0.180342
-9.11847,-0.180059
-9.10901,-0.179776
-9.09954,-0.179494
-9.09008,-0.179212
-9.08061,-0.178929
-9.07115,-0.178648
-9.06168,-0.178366
-9.05222,-0.178084
-9.04275,-0.177803
-9.03328,-0.177522
-9.02382,-0.177241
-9.01435,-0.17696
-9.00489,-0.17668
-8.99542,-0.176399
-8.98596,-0.176119
-8.9765,-0.175839
-8.96703,-0.17556
-8.95757,-0.17528
-8.9481,-0.175001
-8.93864,-0.174722
-8.92917,-0.174443
-8.91971,-0.174164
-8.91024,-0.173885
-8.90078,-0.173607
-8.89132,-0.173329
-8.88185,-0.173051
-8.87239,-0.172773
-8.86293,-0.172496
-8.85346,-0.172219
-8.844,-0.171941
-8.83453,-0.171665
-8.82507,-0.171388
-8.81561,-0.171111
-8.80614,-0.170835
-8.79668,-0.170559
-8.78722,-0.170283
-8.77776,-0.170007
-8.76829,-0.169732
-8.75883,-0.169457
-8.74937,-0.169181
-8.7399,-0.168907
-8.73044,-0.168632
-8.72098,-0.168357
-8.71152,-0.168083
-8.70205,-0.167809
-8.69259,-0.167535
-8.68313,-0.167261
-8.67367,-0.166988
-8.66421,-0.166715
-8.65474,-0.166442
-8.64528,-0.166169
-8.63582,-0.165896
-8.62636,-0.165623
-8.6169,-0.165351
-8.60744,-0.165079
-8.59797,-0.164807
-8.58851,-0.164536
-8.57905,-0.164264
-8.56959,-0.163993
-8.56013,-0.163722
-8.55067,-0.163451
-8.54121,-0.16318
-8.53175,-0.16291
-8.52228,-0.162639
-8.51282,-0.162369
-8.50336,-0.162099
-8.4939,-0.16183
-8.48444,-0.16156
-8.47498,-0.161291
-8.46552,-0.161022
-8.45606,-0.160753
-8.4466,-0.160484
-8.43714,-0.160216
-8.42768,-0.159948
-8.41822,-0.15968
-8.40876,-0.159412
-8.3993,-0.159144
-8.38984,-0.158877
-8.38038,-0.158609
-8.37092,-0.158342
-8.36146,-0.158075
-8.352,-0.157809
-8.34254,-0.157542
-8.33308,-0.157276
-8.32362,-0.15701
-8.31417,-0.156744
-8.30471,-0.156478
-8.29525,-0.156213
-8.28579,-0.155948
-8.27633,-0.155683
-8.26687,-0.155418
-8.25741,-0.155153
-8.24795,-0.154889
-8.2385,-0.154624
-8.22904,-0.15436
-8.21958,-0.154096
-8.21012,-0.153833
-8.20066,-0.153569
-8.1912,-0.153306
-8.18175,-0.153043
-8.17229,-0.15278
-8.16283,-0.152517
-8.15337,-0.152255
-8.14391,-0.151993
-8.13446,-0.151731
-8.125,-0.151469
-8.11554,-0.151207
-8.10608,-0.150946
-8.09663,-0.150684
-8.08717,-0.150423
-8.07771,-0.150163
-8.06825,-0.149902
-8.0588,-0.149641
-8.04934,-0.149381
-8.03988,-0.149121
-8.03043,-0.148861
-8.02097,-0.148602
-8.01151,-0.148342
-8.00206,-0.148083
-7.9926,-0.147824
-7.98314,-0.147565
-7.97369,-0.147306
-7.96423,-0.147048
-7.95477,-0.14679
-7.94532,-0.146532
-7.93586,-0.146274
-7.9264,-0.146016
-7.91695,-0.145759
-7.90749,-0.145502
-7.89804,-0.145244
-7.88858,-0.144988
-7.87912,-0.144731
-7.86967,-0.144475
-7.86021,-0.144218
-7.85076,-0.143962
-7.8413,-0.143706
-7.83185,-0.143451
-7.82239,-0.143195
-7.81294,-0.14294
-7.80348,-0.142685
-7.79403,-0.14243
-7.78457,-0.142176
-7.77512,-0.141921
-7.76566,-0.141667
-7.75621,-0.141413
-7.74675,-0.141159
-7.7373,-0.140905
-7.72784,-0.140652
-7.71839,-0.140399
-7.70893,-0.140146
-7.69948,-0.139893
-7.69002,-0.13964
-7.68057,-0.139388
-7.67112,-0.139136
-7.66166,-0.138884
-7.65221,-0.138632
-7.64275,-0.13838
-7.6333,-0.138129
-7.62385,-0.137877
-7.61439,-0.137626
-7.60494,-0.137376
-7.59548,-0.137125
-7.58603,-0.136874
-7.57658,-0.136624
-7.56712,-0.136374
-7.55767,-0.136124
-7.54822,-0.135875
-7.53876,-0.135625
-7.52931,-0.135376
-7.51986,-0.135127
-7.5104,-0.134878
-7.50095,-0.13463
-7.4915,-0.134381
-7.48205,-0.134133
-7.47259,-0.133885
-7.46314,-0.133637
-7.45369,-0.133389
-7.44424,-0.133142
-7.43478,-0.132895
-7.42533,-0.132648
-7.41588,-0.132401
-7.40643,-0.132154
-7.39697,-0.131908
-7.38752,-0.131662
-7.37807,-0.131416
-7.36862,-0.13117
-7.35916,-0.130924
-7.34971,-0.130679
-7.34026,-0.130433
-7.33081,-0.130188
-7.32136,-0.129944
-7.31191,-0.129699
-7.30245,-0.129455
-7.293,-0.12921
-7.28355,-0.128966
-7.2741,-0.128722
-7.26465,-0.128479
-7.2552,-0.128235
-7.24575,-0.127992
-7.2363,-0.127749
-7.22684,-0.127506
-7.21739,-0.127264
-7.20794,-0.127021
-7.19849,-0.126779
-7.18904,-0.126537
-7.17959,-0.126295
-7.17014,-0.126054
-7.16069,-0.125812
-7.15124,-0.125571
-7.14179,-0.12533
-7.13234,-0.125089
-7.12289,-0.124848
-7.11344,-0.124608
-7.10399,-0.124368
-7.09454,-0.124128
-7.08509,-0.123888
-7.07564,-0.123648
-7.06619,-0.123409
-7.05674,-0.12317
-7.04729,-0.122931
-7.03784,-0.122692
-7.02839,-0.122453
-7.01894,-0.122215
-7.00949,-0.121977
-7.00004,-0.121738
-6.99059,-0.121501
-6.98114,-0.121263
-6.97169,-0.121026
-6.96224,-0.120788
-6.95279,-0.120551
-6.94334,-0.120315
-6.93389,-0.120078
-6.92445,-0.119841
-6.915,-0.119605
-6.90555,-0.119369
-6.8961,-0.119133
-6.88665,-0.118898
-6.8772,-0.118662
-6.86775,-0.118427
-6.8583,-0.118192
-6.84886,-0.117957
-6.83941,-0.117723
-6.82996,-0.117488
-6.82051,-0.117254
-6.81106,-0.11702
-6.80161,-0.116786
-6.79217,-0.116552
-6.78272,-0.116319
-6.77327,-0.116086
-6.76382,-0.115853
-6.75437,-0.11562
-6.74493,-0.115387
-6.73548,-0.115155
-6.72603,-0.114923
-6.71658,-0.114691
-6.70714,-0.114459
-6.69769,-0.114227
-6.68824,-0.113996
-6.67879,-0.113765
-6.66935,-0.113533
-6.6599,-0.113303
-6.65045,-0.113072
-6.64101,-0.112842
-6.63156,-0.112611
-6.62211,-0.112381
-6.61266,-0.112151
-6.60322,-0.111922
-6.59377,-0.111692
-6.58432,-0.111463
-6.57488,-0.111234
-6.56543,-0.111005
-6.55598,-0.110777
-6.54654,-0.110548
-6.53709,-0.11032
-6.52764,-0.110092
-6.5182,-0.109864
-6.50875,-0.109637
-6.49931,-0.109409
-6.48986,-0.109182
-6.48041,-0.108955
-6.47097,-0.108728
-6.46152,-0.108501
-6.45208,-0.108275
-6.44263,-0.108049
-6.43318,-0.107823
-6.42374,-0.107597
-6.41429,-0.107371
-6.40485,-0.107146
-6.3954,-0.10692
-6.38596,-0.106695
-6.37651,-0.106471
-6.36706,-0.106246
-6.35762,-0.106021
-6.34817,-0.105797
-6.33873,-0.105573
-6.32928,-0.105349
-6.31984,-0.105126
-6.31039,-0.104902
-6.30095,-0.104679
-6.2915,-0.104456
-6.28206,-0.104233
-6.27261,-0.104011
-6.26317,-0.103788
-6.25372,-0.103566
-6.24428,-0.103344
-6.23483,-0.103122
-6.22539,-0.1029
-6.21595,-0.102679
-6.2065,-0.102458
-6.19706,-0.102237
-6.18761,-0.102016
-6.17817,-0.101795
-6.16872,-0.101575
-6.15928,-0.101354
-6.14983,-0.101134
-6.14039,-0.100914
-6.13095,-0.100695
-6.1215,-0.100475
-6.11206,-0.100256
-6.10262,-0.100037
-6.09317,-0.0998182
-6.08373,-0.0995996
-6.07428,-0.0993811
-6.06484,-0.0991629
-6.0554,-0.0989448
-6.04595,-0.0987269
-6.03651,-0.0985093
-6.02707,-0.0982918
-6.01762,-0.0980746
-6.00818,-0.0978575
-5.99874,-0.0976407
-5.98929,-0.097424
-5.97985,-0.0972076
-5.97041,-0.0969913
-5.96096,-0.0967752
-5.95152,-0.0965594
-5.94208,-0.0963437
